id,image,label,sample,m_majorAxis,Age
4079,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,Particles,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,92.947853,7349
4080,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,Psectrocladius spp,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,672.856445,7349
4081,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,Micropsectra radialis,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,710.605835,7349
4082,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,Particles,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,145.622604,7349
4083,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,Particles,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,112.476265,7349
4084,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,Corynoneura spp,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,213.879593,7349
4085,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,Psectrocladius spp,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,548.308655,7349
4086,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,Blurry specimens,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,397.533386,7349
4087,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,Pollen,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,80.716614,7349
4088,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,Particles,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,285.690765,7349
4089,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,Particles,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,145.053162,7349
4090,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,Particles,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,104.774094,7349
4091,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,Particles,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,91.38253,7349
4092,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,Micropsectra radialis,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,771.2677,7349
4093,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,Micropsectra radialis,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,1225.047485,7349
4094,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,Diatom,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,46.324978,7349
4095,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,Particles,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,85.282043,7349
4096,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,Corynoneura spp,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,235.864136,7349
4097,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,Particles,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,246.18808,7349
4098,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,Pollen,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,63.353344,7349
4099,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,Particles,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,140.129181,7349
4100,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,Particles,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,282.241699,7349
4101,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,Particles,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,310.176636,7349
4102,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,Particles,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,62.346344,7349
4103,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,Psectrocladius spp,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64777,413.903687,7349
4104,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64876,Fragmented hc,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64876,579.771118,7349
4105,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64876,Fragmented hc,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64876,860.629944,7349
4106,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64876,Pollen,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64876,96.58783,7349
4107,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64876,Particles,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64876,105.818954,7349
4108,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64876,Particles,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64876,458.954712,7349
4109,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64876,Psectrocladius spp,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64876,630.280334,7349
4110,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64876,Pollen,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64876,94.308556,7349
4111,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64876,Psectrocladius spp,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64876,550.604797,7349
4112,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64876,Fragmented hc,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64876,367.193176,7349
4113,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64876,Particles,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64876,455.105347,7349
4114,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64876,Heterotrissocladius marcidus,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64876,436.931366,7349
4115,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64876,Background,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64876,220.308975,7349
4116,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64876,Background,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64876,212.562134,7349
4117,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64876,Background,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64876,103.46859,7349
4118,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64876,Multiple,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64876,704.129944,7349
4119,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64876,Fragmented hc,Annotation-LDRS-06-01 Dr02 18_19 DEF ABC 3 [64876,618.919861,7349
4120,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [12154,Corynoneura spp,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [12154,503.015808,7397.5
4121,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [12154,Psectrocladius spp,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [12154,446.365997,7397.5
4122,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [12154,Fragmented hc,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [12154,114.886154,7397.5
4123,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [12154,Background,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [12154,116.452438,7397.5
4124,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [12154,Corynoneura spp,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [12154,566.470398,7397.5
4125,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [12154,Background,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [12154,638.304443,7397.5
4126,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [12154,Background,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [12154,292.317841,7397.5
4127,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [12154,Psectrocladius spp,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [12154,517.78949,7397.5
4128,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,Background,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,82.400208,7397.5
4129,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,Psectrocladius spp,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,429.181,7397.5
4130,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,Corynoneura spp,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,625.325989,7397.5
4131,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,Particles,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,79.22657,7397.5
4132,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,Fragmented hc,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,177.532486,7397.5
4133,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,Background,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,63.025108,7397.5
4134,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,Psectrocladius spp,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,266.63089,7397.5
4135,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,Background,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,92.512123,7397.5
4136,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,Psectrocladius spp,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,290.170837,7397.5
4137,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,Psectrocladius spp,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,715.167664,7397.5
4138,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,Background,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,428.094696,7397.5
4139,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,Corynoneura spp,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,542.735657,7397.5
4140,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,Psectrocladius spp,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,378.265656,7397.5
4141,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,Pollen,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,77.437569,7397.5
4142,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,Fragmented hc,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,366.842529,7397.5
4143,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,Corynoneura spp,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,215.170929,7397.5
4144,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,Fragmented hc,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,573.564941,7397.5
4145,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,Micropsectra radialis,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,463.260315,7397.5
4146,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,Fragmented hc,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,81.379112,7397.5
4147,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,Fragmented hc,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [34733,26.481434,7397.5
4148,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,Background,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,117.18972,7397.5
4149,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,Corynoneura spp,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,463.19809,7397.5
4150,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,Pollen,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,142.742432,7397.5
4151,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,Particles,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,227.1017,7397.5
4152,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,Particles,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,131.846558,7397.5
4153,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,Psectrocladius spp,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,271.558075,7397.5
4154,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,Micropsectra radialis,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,547.53064,7397.5
4155,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,Corynoneura spp,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,449.31485,7397.5
4156,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,Pollen,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,87.410255,7397.5
4157,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,Psectrocladius spp,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,213.679932,7397.5
4158,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,Psectrocladius spp,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,520.853821,7397.5
4159,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,Pollen,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,112.844551,7397.5
4160,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,Particles,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,132.223801,7397.5
4161,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,Background,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,124.487938,7397.5
4162,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,Background,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,114.986359,7397.5
4163,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,Corynoneura spp,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,530.731262,7397.5
4164,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,Pollen,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,57.470436,7397.5
4165,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,Psectrocladius spp,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,346.683136,7397.5
4166,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,Background,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,19.141579,7397.5
4167,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,Pollen,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,16.073359,7397.5
4168,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,Corynoneura spp,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,271.547791,7397.5
4169,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,Pollen,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,71.034058,7397.5
4170,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,Micropsectra radialis,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,583.051941,7397.5
4171,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,Psectrocladius spp,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,604.672729,7397.5
4172,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,Psectrocladius spp,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,606.63147,7397.5
4173,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,Background,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,89.330589,7397.5
4174,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,Psectrocladius spp,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,616.875916,7397.5
4175,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,Background,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,96.855644,7397.5
4176,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,Particles,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,103.316551,7397.5
4177,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,Psectrocladius spp,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,1001.057312,7397.5
4178,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,Pollen,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [35514,103.63456,7397.5
4179,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,Corynoneura spp,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,338.350342,7397.5
4180,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,Psectrocladius spp,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,636.171692,7397.5
4181,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,Particles,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,655.813171,7397.5
4182,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,Particles,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,80.138481,7397.5
4183,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,Corynoneura spp,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,528.179382,7397.5
4184,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,Corynoneura spp,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,580.431335,7397.5
4185,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,Background,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,263.04129,7397.5
4186,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,Fragmented hc,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,58.595993,7397.5
4187,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,Psectrocladius spp,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,534.766235,7397.5
4188,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,Background,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,503.969482,7397.5
4189,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,Psectrocladius spp,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,385.209625,7397.5
4190,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,Psectrocladius spp,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,302.487885,7397.5
4191,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,Psectrocladius spp,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,412.7995,7397.5
4192,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,Corynoneura spp,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,353.378021,7397.5
4193,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,Fragmented hc,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,153.763901,7397.5
4194,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,Fragmented hc,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,698.450195,7397.5
4195,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,Particles,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,58.781883,7397.5
4196,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,Background,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,309.83548,7397.5
4197,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,Corynoneura spp,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,277.601196,7397.5
4198,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,Particles,Annotation-LDRS-06-01 Dr02 20_21 DEF ABC 1 [3666,2078.966309,7397.5
