id,image,label,Lake,sample,m_majorAxis,id1
4074,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Zavrelimyia-61_B_VZB-I.scn  1 [67079,Particles,Vysne Zabie Bielovodske,61_B_VZB,38.99654935,61
4075,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Zavrelimyia-61_B_VZB-I.scn  1 [68555,Psectrocladius spp,Vysne Zabie Bielovodske,61_B_VZB,920.6877806500001,61
4076,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Zavrelimyia-61_B_VZB-I.scn  1 [68555,Particles,Vysne Zabie Bielovodske,61_B_VZB,25.60798185,61
4077,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Zavrelimyia-61_B_VZB-I.scn  1 [68555,Diatom,Vysne Zabie Bielovodske,61_B_VZB,24.923247250000003,61
4078,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Zavrelimyia-61_B_VZB-I.scn  1 [68555,Particles,Vysne Zabie Bielovodske,61_B_VZB,48.52098405,61
4079,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Zavrelimyia-61_B_VZB-I.scn  1 [70232,Particles,Vysne Zabie Bielovodske,61_B_VZB,44.50429115000001,61
4146,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Pentaneurini\Zavrelimyia-61_B_VZB-I.scn  1 [59719,Pentaneurini spp,Vysne Zabie Bielovodske,61_B_VZB,494.60925305,61
4147,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Pentaneurini\Zavrelimyia-61_B_VZB-I.scn  1 [60931,Pentaneurini spp,Vysne Zabie Bielovodske,61_B_VZB,992.7759154500001,61
4148,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Pentaneurini\Zavrelimyia-61_B_VZB-I.scn  1 [61772,Pentaneurini spp,Vysne Zabie Bielovodske,61_B_VZB,562.2110807500001,61
4149,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Pentaneurini\Zavrelimyia-61_B_VZB-I.scn  1 [63366,Pentaneurini spp,Vysne Zabie Bielovodske,61_B_VZB,581.8082215000001,61
4150,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Pentaneurini\Zavrelimyia-61_B_VZB-I.scn  1 [63542,Tanypodinae,Vysne Zabie Bielovodske,61_B_VZB,504.4880709,61
4151,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Pentaneurini\Zavrelimyia-61_B_VZB-I.scn  1 [65348,Pentaneurini spp,Vysne Zabie Bielovodske,61_B_VZB,578.15789185,61
4152,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Pentaneurini\Zavrelimyia-61_B_VZB-I.scn  1 [67079,Pentaneurini spp,Vysne Zabie Bielovodske,61_B_VZB,656.3151611500001,61
4153,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Pentaneurini\Zavrelimyia-61_B_VZB-I.scn  1 [68461,Pentaneurini spp,Vysne Zabie Bielovodske,61_B_VZB,610.1987490500001,61
4297,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanypodinae\Tanypodinae-61_B_VZB-I.scn  1 [57950,Tanypodinae,Vysne Zabie Bielovodske,61_B_VZB,640.7937745,61
4298,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanypodinae\Tanypodinae-61_B_VZB-I.scn  1 [65748,Tanypodinae,Vysne Zabie Bielovodske,61_B_VZB,568.5536378500001,61
4299,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanypodinae\Tanypodinae-61_B_VZB-I.scn  1 [65748,Diatom,Vysne Zabie Bielovodske,61_B_VZB,34.9289611,61
4300,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanypodinae\Tanypodinae-61_B_VZB-I.scn  1 [70581,Tanypodinae,Vysne Zabie Bielovodske,61_B_VZB,614.22471935,61
4602,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Multiple headcapsules-61_B_VZB-I.scn  1 [59457,Multiple,Vysne Zabie Bielovodske,61_B_VZB,1065.32213755,61
4603,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Multiple headcapsules-61_B_VZB-I.scn  1 [72131,Multiple,Vysne Zabie Bielovodske,61_B_VZB,890.1313597000001,61
4604,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Multiple headcapsules-61_B_VZB-I.scn  1 [72131,Diatom,Vysne Zabie Bielovodske,61_B_VZB,192.98850120000003,61
5467,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsus  lugens\Tanytarsus lugens-61_B_VZB-I.scn  1 [58647,Tanytarsus lugens,Vysne Zabie Bielovodske,61_B_VZB,422.92700505000005,61
5468,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsus  lugens\Tanytarsus lugens-61_B_VZB-I.scn  1 [66668,Tanytarsus lugens,Vysne Zabie Bielovodske,61_B_VZB,438.11461155,61
5469,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsus  lugens\Tanytarsus lugens-61_B_VZB-I.scn  1 [72563,Tanytarsus lugens,Vysne Zabie Bielovodske,61_B_VZB,523.6923158500001,61
2233,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Psectrocladius-61_B_VZB-I.scn  1 [18188,Orthocladiinae Diamesinae,Vysne Zabie Bielovodske,61_B_VZB,173.14068145000002,61
2234,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Psectrocladius-61_B_VZB-I.scn  1 [63162,Orthocladiinae Diamesinae,Vysne Zabie Bielovodske,61_B_VZB,463.35640285000005,61
402,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius full_hc\Heterotrissocladius marcidus-62_B_VZB-I.scn  2 [5827,Orthocladiinae Diamesinae,Vysne Zabie Bielovodske,62_B_VZB,210.37050155000003,62
729,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-62_B_VZB-I.scn  2 [10044,Heterotrissocladius marcidus,Vysne Zabie Bielovodske,62_B_VZB,284.4514799500001,62
730,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-62_B_VZB-I.scn  2 [12546,Heterotrissocladius marcidus,Vysne Zabie Bielovodske,62_B_VZB,226.27026510000002,62
731,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-62_B_VZB-I.scn  2 [14418,Heterotrissocladius marcidus,Vysne Zabie Bielovodske,62_B_VZB,213.50510555000002,62
732,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-62_B_VZB-I.scn  2 [17230,Heterotrissocladius marcidus,Vysne Zabie Bielovodske,62_B_VZB,200.26163355,62
733,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-62_B_VZB-I.scn  2 [24396,Orthocladiinae Diamesinae,Vysne Zabie Bielovodske,62_B_VZB,144.56960155000002,62
1488,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-62_B_VZB-I.scn  2 [10647,Micropsectra radialis,Vysne Zabie Bielovodske,62_B_VZB,226.32926305,62
1489,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-62_B_VZB-I.scn  2 [20728,Tanytarsus spp,Vysne Zabie Bielovodske,62_B_VZB,153.61296225,62
1490,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-62_B_VZB-I.scn  2 [7011,Micropsectra radialis,Vysne Zabie Bielovodske,62_B_VZB,229.88816675,62
1491,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-62_B_VZB-I.scn  2 [8551,Micropsectra radialis,Vysne Zabie Bielovodske,62_B_VZB,451.36298515000004,62
2973,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Micropsectra radialis-62_B_VZB-I.scn  2 [20239,Fragmented hc,Vysne Zabie Bielovodske,62_B_VZB,135.8132501,62
4436,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra radialis-62_B_VZB-I.scn  2 [7391,Micropsectra radialis,Vysne Zabie Bielovodske,62_B_VZB,327.84347255,62
2235,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Psectrocladius-62_B_VZB-I.scn  2 [8623,Orthocladiinae Diamesinae,Vysne Zabie Bielovodske,62_B_VZB,333.94140945000004,62
1492,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-63_B_VZB-I.scn  2 [3209,Micropsectra radialis,Vysne Zabie Bielovodske,63_B_VZB,671.23015135,63
1493,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-63_B_VZB-I.scn  2 [4432,Micropsectra radialis,Vysne Zabie Bielovodske,63_B_VZB,694.53452145000006,63
2974,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Micropsectra radialis-63_B_VZB-I.scn  2 [3398,Background,Vysne Zabie Bielovodske,63_B_VZB,73.80927675000001,63
2975,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Micropsectra radialis-63_B_VZB-I.scn  2 [4128,Diatom,Vysne Zabie Bielovodske,63_B_VZB,34.78929575,63
4437,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra radialis-63_B_VZB-I.scn  2 [3398,Micropsectra radialis,Vysne Zabie Bielovodske,63_B_VZB,538.4067964000001,63
4438,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra radialis-63_B_VZB-I.scn  2 [4128,Fragmented hc,Vysne Zabie Bielovodske,63_B_VZB,599.6207151,63
4558,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra type A-64_B_KOLOVE.scn  1 [10352,Tanytarsus spp,Kolove,64_B_KOLOVE.scn  1 [10352,536.33889155,64
300,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\fragmented hc\Micropsectra type A-64_B_KOLOVE.scn  1 [10582,Fragmented hc,Kolove,64_B_KOLOVE.scn  1 [10582,633.0737000500001,64
5470,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsus  lugens\Tanytarsus lugens-64_B_KOLOVE.scn  1 [10974,Tanytarsus lugens,Kolove,64_B_KOLOVE.scn  1 [10974,452.51484960000005,64
26,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\blurry\Pseudodiamesa-64_B_KOLOVE.scn  1 [11410,Orthocladiinae Diamesinae,Kolove,64_B_KOLOVE.scn  1 [11410,562.23538525,64
5471,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsus  lugens\Tanytarsus lugens-64_B_KOLOVE.scn  1 [12988,Tanytarsus lugens,Kolove,64_B_KOLOVE.scn  1 [12988,401.31949770000006,64
301,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\fragmented hc\Micropsectra type A-64_B_KOLOVE.scn  1 [13362,Fragmented hc,Kolove,64_B_KOLOVE.scn  1 [13362,595.9585021500001,64
4499,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra spp-64_B_KOLOVE.scn  1 [13499,Tanytarsus spp,Kolove,64_B_KOLOVE.scn  1 [13499,374.8944551,64
4559,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra type A-64_B_KOLOVE.scn  1 [13906,Tanytarsus spp,Kolove,64_B_KOLOVE.scn  1 [13906,523.1899508,64
4560,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra type A-64_B_KOLOVE.scn  1 [14882,Fragmented hc,Kolove,64_B_KOLOVE.scn  1 [14882,593.55795895000006,64
5472,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsus  lugens\Tanytarsus lugens-64_B_KOLOVE.scn  1 [16099,Tanytarsus lugens,Kolove,64_B_KOLOVE.scn  1 [16099,345.77053830000006,64
4500,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra spp-64_B_KOLOVE.scn  1 [16146,Tanytarsus spp,Kolove,64_B_KOLOVE.scn  1 [16146,292.27377300000006,64
4561,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra type A-64_B_KOLOVE.scn  1 [16591,Tanytarsus spp,Kolove,64_B_KOLOVE.scn  1 [16591,536.2254942000001,64
962,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\mentum\Micropsectra type A-64_B_KOLOVE.scn  1 [17657,Fragmented hc,Kolove,64_B_KOLOVE.scn  1 [17657,549.39581895,64
4618,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Orthocladius-64_B_KOLOVE.scn  1 [17807,Orthocladiinae Diamesinae,Kolove,64_B_KOLOVE.scn  1 [17807,560.38453955,64
4562,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra type A-64_B_KOLOVE.scn  1 [17957,Tanytarsus spp,Kolove,64_B_KOLOVE.scn  1 [17957,578.4706240500001,64
4563,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra type A-64_B_KOLOVE.scn  1 [18321,Tanytarsus spp,Kolove,64_B_KOLOVE.scn  1 [18321,515.7921081500001,64
5473,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsus  lugens\Tanytarsus lugens-64_B_KOLOVE.scn  1 [18350,Tanytarsus lugens,Kolove,64_B_KOLOVE.scn  1 [18350,407.4331453500001,64
295,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\fragmented hc\Micropsectra spp-64_B_KOLOVE.scn  1 [19722,Chironomus spp,Kolove,64_B_KOLOVE.scn  1 [19722,422.50020450000005,64
4564,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra type A-64_B_KOLOVE.scn  1 [20574,Fragmented hc,Kolove,64_B_KOLOVE.scn  1 [20574,601.2248594,64
4565,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra type A-64_B_KOLOVE.scn  1 [20612,Tanytarsus spp,Kolove,64_B_KOLOVE.scn  1 [20612,572.5622864500001,64
4501,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra spp-64_B_KOLOVE.scn  1 [22005,Tanypodinae,Kolove,64_B_KOLOVE.scn  1 [22005,282.68371890000003,64
4502,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra spp-64_B_KOLOVE.scn  1 [22126,Micropsectra radialis,Kolove,64_B_KOLOVE.scn  1 [22126,429.5809507000001,64
4566,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra type A-64_B_KOLOVE.scn  1 [22579,Tanytarsus spp,Kolove,64_B_KOLOVE.scn  1 [22579,604.83873285,64
4742,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Tanytarsus lugens-64_B_KOLOVE.scn  1 [22628,Tanytarsus lugens,Kolove,64_B_KOLOVE.scn  1 [22628,413.73165900000004,64
4503,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra spp-64_B_KOLOVE.scn  1 [23659,Tanytarsus spp,Kolove,64_B_KOLOVE.scn  1 [23659,371.91967450000004,64
4504,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra spp-64_B_KOLOVE.scn  1 [23845,Orthocladiinae Diamesinae,Kolove,64_B_KOLOVE.scn  1 [23845,259.58662235,64
3055,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Micropsectra type A-64_B_KOLOVE.scn  1 [23965,Particles,Kolove,64_B_KOLOVE.scn  1 [23965,34.784552,64
4567,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra type A-64_B_KOLOVE.scn  1 [23965,Tanytarsus spp,Kolove,64_B_KOLOVE.scn  1 [23965,521.3442751,64
5474,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsus  lugens\Tanytarsus lugens-64_B_KOLOVE.scn  1 [24132,Tanytarsus lugens,Kolove,64_B_KOLOVE.scn  1 [24132,406.33116480000007,64
5475,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsus  lugens\Tanytarsus lugens-64_B_KOLOVE.scn  1 [24357,Micropsectra radialis,Kolove,64_B_KOLOVE.scn  1 [24357,502.93206480000003,64
5476,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsus  lugens\Tanytarsus lugens-64_B_KOLOVE.scn  1 [25610,Tanytarsus lugens,Kolove,64_B_KOLOVE.scn  1 [25610,242.26722850000002,64
4568,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra type A-64_B_KOLOVE.scn  1 [3196,Tanytarsus spp,Kolove,64_B_KOLOVE.scn  1 [3196,519.5255890000001,64
302,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\fragmented hc\Micropsectra type A-64_B_KOLOVE.scn  1 [3255,Fragmented hc,Kolove,64_B_KOLOVE.scn  1 [3255,552.3535798,64
303,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\fragmented hc\Micropsectra type A-64_B_KOLOVE.scn  1 [3450,Micropsectra radialis,Kolove,64_B_KOLOVE.scn  1 [3450,622.2065674,64
4569,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra type A-64_B_KOLOVE.scn  1 [4011,Tanytarsus spp,Kolove,64_B_KOLOVE.scn  1 [4011,395.95988465,64
4570,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra type A-64_B_KOLOVE.scn  1 [5289,Tanytarsus spp,Kolove,64_B_KOLOVE.scn  1 [5289,465.75859055,64
939,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\mandible\Pseudodiamesa-64_B_KOLOVE.scn  1 [53442,Mandible,Kolove,64_B_KOLOVE.scn  1 [53442,406.41878035,64
3295,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-64_B_KOLOVE.scn  1 [53442,Particles,Kolove,64_B_KOLOVE.scn  1 [53442,45.099786050000006,64
3296,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-64_B_KOLOVE.scn  1 [53442,Particles,Kolove,64_B_KOLOVE.scn  1 [53442,170.76920905,64
3297,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-64_B_KOLOVE.scn  1 [53442,Particles,Kolove,64_B_KOLOVE.scn  1 [53442,64.02361350000001,64
3298,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-64_B_KOLOVE.scn  1 [53442,Fragmented hc,Kolove,64_B_KOLOVE.scn  1 [53442,253.94976035000002,64
3299,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-64_B_KOLOVE.scn  1 [53442,Particles,Kolove,64_B_KOLOVE.scn  1 [53442,205.15456555000003,64
3300,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-64_B_KOLOVE.scn  1 [53442,Particles,Kolove,64_B_KOLOVE.scn  1 [53442,122.8383409,64
3301,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-64_B_KOLOVE.scn  1 [53442,Particles,Kolove,64_B_KOLOVE.scn  1 [53442,144.93089160000002,64
3302,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-64_B_KOLOVE.scn  1 [53442,Particles,Kolove,64_B_KOLOVE.scn  1 [53442,27.9464174,64
3303,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-64_B_KOLOVE.scn  1 [53442,Particles,Kolove,64_B_KOLOVE.scn  1 [53442,15.69727335,64
2460,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-64_B_KOLOVE.scn  1 [53442,Orthocladiinae Diamesinae,Kolove,64_B_KOLOVE.scn  1 [53442,474.43948695000006,64
4505,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra spp-64_B_KOLOVE.scn  1 [53777,Tanytarsus spp,Kolove,64_B_KOLOVE.scn  1 [53777,210.72371815,64
4301,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanypodinae\Tanypodinae-64_B_KOLOVE.scn  1 [53920,Tanypodinae,Kolove,64_B_KOLOVE.scn  1 [53920,428.28352985000004,64
4605,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Multiple headcapsules-64_B_KOLOVE.scn  1 [54256,Multiple,Kolove,64_B_KOLOVE.scn  1 [54256,880.6006225500001,64
4606,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Multiple headcapsules-64_B_KOLOVE.scn  1 [54256,Particles,Kolove,64_B_KOLOVE.scn  1 [54256,24.5624819,64
4607,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Multiple headcapsules-64_B_KOLOVE.scn  1 [54256,Particles,Kolove,64_B_KOLOVE.scn  1 [54256,33.857654600000004,64
269,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\fragmented hc\Heterotrissocladius marcidus-64_B_KOLOVE.scn  1 [54682,Orthocladiinae Diamesinae,Kolove,64_B_KOLOVE.scn  1 [54682,486.2588808,64
4571,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra type A-64_B_KOLOVE.scn  1 [5532,Tanytarsus spp,Kolove,64_B_KOLOVE.scn  1 [5532,327.24684465000007,64
