id,image,label,Lake,sample,m_majorAxis
2047,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-48_B_Zelene kacacie pleso.scn  1 [48576,Orthocladiinae Diamesinae,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [48576,589.605469
596,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-48_B_Zelene kacacie pleso.scn  1 [48881,Heterotrissocladius marcidus,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [48881,630.744446
2048,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-48_B_Zelene kacacie pleso.scn  1 [49981,Orthocladiinae Diamesinae,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [49981,628.197021
2049,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-48_B_Zelene kacacie pleso.scn  1 [51202,Orthocladiinae Diamesinae,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [51202,705.286377
4739,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Tanytarsus lugens-48_B_Zelene kacacie pleso.scn  1 [53198,Micropsectra radialis,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [53198,614.572998
597,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-48_B_Zelene kacacie pleso.scn  1 [53927,Heterotrissocladius marcidus,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [53927,528.446655
2050,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-48_B_Zelene kacacie pleso.scn  1 [53929,Orthocladiinae Diamesinae,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [53929,719.317566
2051,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-48_B_Zelene kacacie pleso.scn  1 [53997,Orthocladiinae Diamesinae,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [53997,464.347931
598,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-48_B_Zelene kacacie pleso.scn  1 [54506,Heterotrissocladius marcidus,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [54506,574.586182
2136,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-48_B_Zelene kacacie pleso.scn  1 [55647,Orthocladiinae Diamesinae,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [55647,469.913177
2052,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-48_B_Zelene kacacie pleso.scn  1 [55722,Orthocladiinae Diamesinae,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [55722,502.558533
2053,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-48_B_Zelene kacacie pleso.scn  1 [57752,Orthocladiinae Diamesinae,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [57752,448.36853
2054,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-48_B_Zelene kacacie pleso.scn  1 [61261,Orthocladiinae Diamesinae,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [61261,570.359131
2055,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-48_B_Zelene kacacie pleso.scn  1 [62903,Orthocladiinae Diamesinae,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [62903,455.942017
2056,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-48_B_Zelene kacacie pleso.scn  1 [62995,Orthocladiinae Diamesinae,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [62995,491.493805
1384,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-48_B_Zelene kacacie pleso.scn  1 [65032,Tanytarsus spp,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [65032,689.78064
2137,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-48_B_Zelene kacacie pleso.scn  1 [66049,Orthocladiinae Diamesinae,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [66049,557.406616
2057,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-48_B_Zelene kacacie pleso.scn  1 [6646,Blurry specimens,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [6646,460.521606
599,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-48_B_Zelene kacacie pleso.scn  1 [66650,Multiple,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [66650,1404.060425
600,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-48_B_Zelene kacacie pleso.scn  1 [67637,Heterotrissocladius marcidus,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [67637,463.592468
18,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\blurry\Micropsectra radialis-48_B_Zelene kacacie pleso.scn  1 [7400,Blurry specimens,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [7400,407.935028
601,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-48_B_Zelene kacacie pleso.scn  1 [74043,Heterotrissocladius marcidus,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [74043,640.546021
602,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-48_B_Zelene kacacie pleso.scn  1 [74460,Heterotrissocladius marcidus,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [74460,632.125549
2827,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Diamesa-48_B_Zelene kacacie pleso.scn  1 [75718,Background,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [75718,181.73172
2058,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-48_B_Zelene kacacie pleso.scn  1 [75718,Blurry specimens,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [75718,415.253601
4286,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanypodinae\Tanypodinae-48_B_Zelene kacacie pleso.scn  1 [76748,Tanypodinae,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [76748,664.347473
1385,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-48_B_Zelene kacacie pleso.scn  1 [77099,Heterotrissocladius marcidus,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [77099,503.606384
2828,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Diamesa-48_B_Zelene kacacie pleso.scn  1 [79521,Background,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [79521,134.251572
2059,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-48_B_Zelene kacacie pleso.scn  1 [79521,Orthocladiinae Diamesinae,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [79521,606.408386
2447,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-48_B_Zelene kacacie pleso.scn  1 [80123,Orthocladiinae Diamesinae,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [80123,1353.056519
603,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-48_B_Zelene kacacie pleso.scn  1 [80660,Heterotrissocladius marcidus,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [80660,654.981628
2138,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-48_B_Zelene kacacie pleso.scn  1 [81176,Heterotrissocladius marcidus,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [81176,330.956573
3840,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Tanypodinae-48_B_Zelene kacacie pleso.scn  1 [82370,Background,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [82370,154.438141
3841,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Tanypodinae-48_B_Zelene kacacie pleso.scn  1 [82370,Acari spp,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [82370,105.360489
4287,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanypodinae\Tanypodinae-48_B_Zelene kacacie pleso.scn  1 [82370,Fragmented hc,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [82370,620.573547
604,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-48_B_Zelene kacacie pleso.scn  1 [82468,Heterotrissocladius marcidus,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [82468,628.462891
3842,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Tanypodinae-48_B_Zelene kacacie pleso.scn  1 [84127,Background,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [84127,33.525444
4288,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanypodinae\Tanypodinae-48_B_Zelene kacacie pleso.scn  1 [84127,Tanypodinae,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [84127,1525.180664
605,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-48_B_Zelene kacacie pleso.scn  1 [84993,Heterotrissocladius marcidus,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [84993,585.848755
2060,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-48_B_Zelene kacacie pleso.scn  1 [87772,Orthocladiinae Diamesinae,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [87772,700.062927
2829,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Diamesa-48_B_Zelene kacacie pleso.scn  1 [87796,Background,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [87796,248.964996
2061,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-48_B_Zelene kacacie pleso.scn  1 [87796,Orthocladiinae Diamesinae,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [87796,502.157379
2062,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-48_B_Zelene kacacie pleso.scn  1 [87814,Orthocladiinae Diamesinae,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [87814,466.18103
1949,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Chaetocladius-48_B_Zelene kacacie pleso.scn  1 [89074,Orthocladiinae Diamesinae,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [89074,453.77887
2063,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-48_B_Zelene kacacie pleso.scn  1 [89355,Blurry specimens,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [89355,437.744171
2064,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-48_B_Zelene kacacie pleso.scn  1 [89853,Orthocladiinae Diamesinae,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [89853,616.388428
4289,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanypodinae\Tanypodinae-48_B_Zelene kacacie pleso.scn  1 [90302,Tanypodinae,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [90302,449.253815
3289,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-48_B_Zelene kacacie pleso.scn  1 [90892,Background,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [90892,158.832703
3290,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-48_B_Zelene kacacie pleso.scn  1 [90892,Background,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [90892,416.468048
2448,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-48_B_Zelene kacacie pleso.scn  1 [90892,Fragmented hc,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [90892,511.116211
2065,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-48_B_Zelene kacacie pleso.scn  1 [9991,Blurry specimens,Zelene Kacacie,48_B_Zelene kacacie pleso.scn  1 [9991,547.748169
10,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\blurry\Heterotrissocladius marcidus-49_B_Zelene kacacie pleso.scn  1 [10468,Blurry specimens,Zelene Kacacie,49_B_Zelene kacacie pleso.scn  1 [10468,377.220673
2830,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Diamesa-49_B_Zelene kacacie pleso.scn  1 [10680,Background,Zelene Kacacie,49_B_Zelene kacacie pleso.scn  1 [10680,65.960739
2831,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Diamesa-49_B_Zelene kacacie pleso.scn  1 [10680,Background,Zelene Kacacie,49_B_Zelene kacacie pleso.scn  1 [10680,86.274399
2066,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-49_B_Zelene kacacie pleso.scn  1 [10680,Orthocladiinae Diamesinae,Zelene Kacacie,49_B_Zelene kacacie pleso.scn  1 [10680,629.288574
606,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-49_B_Zelene kacacie pleso.scn  1 [11364,Heterotrissocladius marcidus,Zelene Kacacie,49_B_Zelene kacacie pleso.scn  1 [11364,629.392456
2067,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-49_B_Zelene kacacie pleso.scn  1 [12585,Blurry specimens,Zelene Kacacie,49_B_Zelene kacacie pleso.scn  1 [12585,893.803345
607,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-49_B_Zelene kacacie pleso.scn  1 [13058,Heterotrissocladius marcidus,Zelene Kacacie,49_B_Zelene kacacie pleso.scn  1 [13058,647.232422
975,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\mentum\Simuliidae-49_B_Zelene kacacie pleso.scn  1 [15230,Blurry specimens,Zelene Kacacie,49_B_Zelene kacacie pleso.scn  1 [15230,793.826111
608,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-49_B_Zelene kacacie pleso.scn  1 [15424,Heterotrissocladius marcidus,Zelene Kacacie,49_B_Zelene kacacie pleso.scn  1 [15424,699.902588
2068,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-49_B_Zelene kacacie pleso.scn  1 [15809,Orthocladiinae Diamesinae,Zelene Kacacie,49_B_Zelene kacacie pleso.scn  1 [15809,666.66864
609,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-49_B_Zelene kacacie pleso.scn  1 [17671,Heterotrissocladius marcidus,Zelene Kacacie,49_B_Zelene kacacie pleso.scn  1 [17671,478.335724
610,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-49_B_Zelene kacacie pleso.scn  1 [20338,Heterotrissocladius marcidus,Zelene Kacacie,49_B_Zelene kacacie pleso.scn  1 [20338,426.740448
611,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-49_B_Zelene kacacie pleso.scn  1 [22033,Heterotrissocladius marcidus,Zelene Kacacie,49_B_Zelene kacacie pleso.scn  1 [22033,422.577545
612,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-49_B_Zelene kacacie pleso.scn  1 [2513,Heterotrissocladius marcidus,Zelene Kacacie,49_B_Zelene kacacie pleso.scn  1 [2513,700.108826
613,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-49_B_Zelene kacacie pleso.scn  1 [37233,Heterotrissocladius marcidus,Zelene Kacacie,49_B_Zelene kacacie pleso.scn  1 [37233,643.181946
614,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-49_B_Zelene kacacie pleso.scn  1 [38081,Heterotrissocladius marcidus,Zelene Kacacie,49_B_Zelene kacacie pleso.scn  1 [38081,670.624023
2860,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Heterotrissocladius marcidus-49_B_Zelene kacacie pleso.scn  1 [38081,Background,Zelene Kacacie,49_B_Zelene kacacie pleso.scn  1 [38081,125.069
3291,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-49_B_Zelene kacacie pleso.scn  1 [39508,Background,Zelene Kacacie,49_B_Zelene kacacie pleso.scn  1 [39508,119.49501
2449,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-49_B_Zelene kacacie pleso.scn  1 [39508,Orthocladiinae Diamesinae,Zelene Kacacie,49_B_Zelene kacacie pleso.scn  1 [39508,608.056091
2450,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-49_B_Zelene kacacie pleso.scn  1 [39508,Background,Zelene Kacacie,49_B_Zelene kacacie pleso.scn  1 [39508,20.492792
615,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-49_B_Zelene kacacie pleso.scn  1 [39789,Heterotrissocladius marcidus,Zelene Kacacie,49_B_Zelene kacacie pleso.scn  1 [39789,586.969543
616,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-49_B_Zelene kacacie pleso.scn  1 [40970,Heterotrissocladius marcidus,Zelene Kacacie,49_B_Zelene kacacie pleso.scn  1 [40970,527.288391
617,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-49_B_Zelene kacacie pleso.scn  1 [42089,Orthocladiinae Diamesinae,Zelene Kacacie,49_B_Zelene kacacie pleso.scn  1 [42089,626.79718
618,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-49_B_Zelene kacacie pleso.scn  1 [42728,Heterotrissocladius marcidus,Zelene Kacacie,49_B_Zelene kacacie pleso.scn  1 [42728,556.239868
619,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-49_B_Zelene kacacie pleso.scn  1 [43292,Heterotrissocladius marcidus,Zelene Kacacie,49_B_Zelene kacacie pleso.scn  1 [43292,573.748901
620,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-49_B_Zelene kacacie pleso.scn  1 [44515,Heterotrissocladius marcidus,Zelene Kacacie,49_B_Zelene kacacie pleso.scn  1 [44515,651.047302
621,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-49_B_Zelene kacacie pleso.scn  1 [44538,Heterotrissocladius marcidus,Zelene Kacacie,49_B_Zelene kacacie pleso.scn  1 [44538,619.510376
2861,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Heterotrissocladius marcidus-49_B_Zelene kacacie pleso.scn  1 [44538,Background,Zelene Kacacie,49_B_Zelene kacacie pleso.scn  1 [44538,191.943375
622,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-49_B_Zelene kacacie pleso.scn  1 [45378,Heterotrissocladius marcidus,Zelene Kacacie,49_B_Zelene kacacie pleso.scn  1 [45378,683.182983
2862,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Heterotrissocladius marcidus-49_B_Zelene kacacie pleso.scn  1 [45378,Background,Zelene Kacacie,49_B_Zelene kacacie pleso.scn  1 [45378,107.13385
623,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-49_B_Zelene kacacie pleso.scn  1 [45607,Heterotrissocladius marcidus,Zelene Kacacie,49_B_Zelene kacacie pleso.scn  1 [45607,586.135132
