id,image,label,sample,m_majorAxis
2773,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1356-HIJ B7C1 26-27 4ml.czi - ScanRegion3.jpg,Microtendipes pedellus,1356-HIJ B7C1 26-27 ,294.805298
2774,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1358-HIJ B7C1 26-27 4ml.czi - ScanRegion3.jpg,Microtendipes pedellus,1358-HIJ B7C1 26-27 ,80.199394
2775,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1359-HIJ B7C1 26-27 4ml.czi - ScanRegion3.jpg,Microtendipes pedellus,1359-HIJ B7C1 26-27 ,231.159073
2776,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1363-HIJ B7C1 26-27 4ml.czi - ScanRegion6.jpg,Microtendipes pedellus,1363-HIJ B7C1 26-27 ,135.769485
2777,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1369-HIJ B7C1 26-27 4ml_1.czi - ScanRegion12.jpg,Microtendipes pedellus,1369-HIJ B7C1 26-27 ,70.971146
2778,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1370-HIJ B7C1 26-27 4ml_1.czi - ScanRegion17.jpg,Microtendipes pedellus,1370-HIJ B7C1 26-27 ,178.607056
2779,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1371-HIJ B7C1 26-27 4ml_1.czi - ScanRegion18.jpg,Microtendipes pedellus,1371-HIJ B7C1 26-27 ,108.994698
2780,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1372-HIJ B7C1 26-27 4ml_1.czi - ScanRegion19.jpg,Microtendipes pedellus,1372-HIJ B7C1 26-27 ,246.830688
2781,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1379-HIJ B7C1 26-27 4ml_1.czi - ScanRegion22.jpg,Microtendipes pedellus,1379-HIJ B7C1 26-27 ,70.302765
2782,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1380-HIJ B7C1 26-27 4ml_1.czi - ScanRegion23.jpg,Microtendipes pedellus,1380-HIJ B7C1 26-27 ,258.728271
2783,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1381-HIJ B7C1 26-27 4ml_1.czi - ScanRegion23.jpg,Microtendipes pedellus,1381-HIJ B7C1 26-27 ,125.841484
2784,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1382-HIJ B7C1 26-27 4ml_1.czi - ScanRegion3.jpg,Microtendipes pedellus,1382-HIJ B7C1 26-27 ,206.505768
2786,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1385-HIJ B7C1 26-27 4ml_1.czi - ScanRegion5.jpg,Microtendipes pedellus,1385-HIJ B7C1 26-27 ,173.321152
2788,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1388-HIJ B7C1 26-27 4ml_1.czi - ScanRegion7.jpg,Microtendipes pedellus,1388-HIJ B7C1 26-27 ,189.464523
2789,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1389-HIJ B7C1 26-27 4ml_1.czi - ScanRegion8.jpg,Microtendipes pedellus,1389-HIJ B7C1 26-27 ,168.665161
2790,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1391-HIJ B7C1 26-27 4ml_1.czi - ScanRegion8.jpg,Microtendipes pedellus,1391-HIJ B7C1 26-27 ,200.919357
2791,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1392-HIJ B7C1 26-27 4ml_1.czi - ScanRegion9.jpg,Microtendipes pedellus,1392-HIJ B7C1 26-27 ,202.240417
2792,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1394-HIJ B7C1 26-27 4ml_2.czi - ScanRegion0.jpg,Microtendipes pedellus,1394-HIJ B7C1 26-27 ,235.197342
2793,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1399-HIJ B7C1 26-27 4ml_2.czi - ScanRegion17.jpg,Microtendipes pedellus,1399-HIJ B7C1 26-27 ,151.50502
2794,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1401-HIJ B7C1 26-27 4ml_2.czi - ScanRegion17.jpg,Microtendipes pedellus,1401-HIJ B7C1 26-27 ,203.800583
2795,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1402-HIJ B7C1 26-27 4ml_2.czi - ScanRegion18.jpg,Microtendipes pedellus,1402-HIJ B7C1 26-27 ,96.611809
2796,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1414-HIJ B7C1 26-27 4ml_2.czi - ScanRegion6.jpg,Microtendipes pedellus,1414-HIJ B7C1 26-27 ,182.383301
2798,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1425-HIJ B7C1 26-27 4ml_2.czi - ScanRegion7.jpg,Microtendipes pedellus,1425-HIJ B7C1 26-27 ,83.607315
2799,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1432-HIJ B7C1 27-28,Microtendipes pedellus,1432-HIJ B7C1 27-28,228.437149
2800,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1439-HIJ B7C1 27-28,Microtendipes pedellus,1439-HIJ B7C1 27-28,376.43158
2801,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1442-HIJ B7C1 27-28,Microtendipes pedellus,1442-HIJ B7C1 27-28,214.295471
2802,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1444-HIJ B7C1 27-28,Microtendipes pedellus,1444-HIJ B7C1 27-28,73.861954
2803,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1453-HIJ B7C1 27-28,Microtendipes pedellus,1453-HIJ B7C1 27-28,192.340118
2804,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1487-HIJ B7C1 27-28,Microtendipes pedellus,1487-HIJ B7C1 27-28,266.027985
2807,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1535-HIJ B7C1 27-28,Microtendipes pedellus,1535-HIJ B7C1 27-28,191.816681
2809,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1542-HIJ B7C1 27-28,Microtendipes pedellus,1542-HIJ B7C1 27-28,93.042816
2810,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1543-HIJ B7C1 27-28,Microtendipes pedellus,1543-HIJ B7C1 27-28,112.59333
2811,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1549-HIJ B7C1 27-28,Microtendipes pedellus,1549-HIJ B7C1 27-28,106.364052
2812,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1559-HIJ B7C1 27-28,Microtendipes pedellus,1559-HIJ B7C1 27-28,162.455765
2813,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1580-HIJ B7C1 27-28,Microtendipes pedellus,1580-HIJ B7C1 27-28,99.92865
2815,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1599-HIJ B7C1 27-28,Microtendipes pedellus,1599-HIJ B7C1 27-28,48.370155
2816,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1604-HIJ B7C1 27-28,Microtendipes pedellus,1604-HIJ B7C1 27-28,257.052734
2817,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1613-HIJ B7C1 27-28,Microtendipes pedellus,1613-HIJ B7C1 27-28,75.020096
2818,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1803-HIJ B7C1 7-8,Microtendipes pedellus,1803-HIJ B7C1 7-8,211.990112
2819,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1866-HIJ B7C1 8-9,Microtendipes pedellus,1866-HIJ B7C1 8-9,155.584473
2820,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2034-HIJ B7C1 80-81,Microtendipes pedellus,2034-HIJ B7C1 80-81,135.955154
2821,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2064-HIJ B7C1 15-16,Microtendipes pedellus,2064-HIJ B7C1 15-16,88.026596
2822,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2065-HIJ B7C1 15-16,Microtendipes pedellus,2065-HIJ B7C1 15-16,168.232468
2823,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2067-HIJ B7C1 15-16,Microtendipes pedellus,2067-HIJ B7C1 15-16,119.279922
2824,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2080-HIJ B7C1 15-16,Microtendipes pedellus,2080-HIJ B7C1 15-16,100.355789
2825,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2081-HIJ B7C1 15-16,Microtendipes pedellus,2081-HIJ B7C1 15-16,170.315063
2826,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2094-HIJ B7C1 15-16,Microtendipes pedellus,2094-HIJ B7C1 15-16,137.314056
2827,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2099-HIJ B7C1 15-16,Microtendipes pedellus,2099-HIJ B7C1 15-16,61.124672
2828,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2100-HIJ B7C1 15-16,Microtendipes pedellus,2100-HIJ B7C1 15-16,73.904373
2829,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2101-HIJ B7C1 15-16,Microtendipes pedellus,2101-HIJ B7C1 15-16,69.492958
2830,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2106-HIJ B7C1 15-16,Microtendipes pedellus,2106-HIJ B7C1 15-16,100.318008
2831,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2108-HIJ B7C1 15-16,Microtendipes pedellus,2108-HIJ B7C1 15-16,99.634888
2832,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2117-HIJ B7C1 16-17,Microtendipes pedellus,2117-HIJ B7C1 16-17,140.710022
2833,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2118-HIJ B7C1 16-17,Microtendipes pedellus,2118-HIJ B7C1 16-17,189.201111
2834,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2119-HIJ B7C1 16-17,Microtendipes pedellus,2119-HIJ B7C1 16-17,74.615974
2835,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2121-HIJ B7C1 16-17,Microtendipes pedellus,2121-HIJ B7C1 16-17,206.561478
2836,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2128-HIJ B7C1 16-17,Microtendipes pedellus,2128-HIJ B7C1 16-17,95.601044
2837,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2132-HIJ B7C1 24-25 4.25ml.czi - ScanRegion0.jpg,Microtendipes pedellus,2132-HIJ B7C1 24-25,78.446548
2839,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2139-HIJ B7C1 24-25 4.25ml.czi - ScanRegion14.jpg,Microtendipes pedellus,2132-HIJ B7C1 24-25,91.974579
2840,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2144-HIJ B7C1 24-25 4.25ml.czi - ScanRegion14.jpg,Microtendipes pedellus,2132-HIJ B7C1 24-25,200.074173
2841,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2150-HIJ B7C1 24-25 4.25ml.czi - ScanRegion14.jpg,Microtendipes pedellus,2132-HIJ B7C1 24-25,111.426094
2842,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2161-HIJ B7C1 24-25 4.25ml.czi - ScanRegion6.jpg,Microtendipes pedellus,2132-HIJ B7C1 24-25,103.501625
2843,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2171-HIJ B7C1 24-25 4.25ml.czi - ScanRegion8.jpg,Microtendipes pedellus,2132-HIJ B7C1 24-25,117.990799
2844,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2174-HIJ B7C1 24-25 4.25ml.czi - ScanRegion8.jpg,Microtendipes pedellus,2132-HIJ B7C1 24-25,51.588657
2845,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2185-HIJ B7C1 24-25 4.25ml.czi - ScanRegion8.jpg,Microtendipes pedellus,2132-HIJ B7C1 24-25,224.556442
2846,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2189-HIJ B7C1 25-26 .czi - ScanRegion13.jpg,Microtendipes pedellus,2189-HIJ B7C1 25-26 ,130.594513
2847,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2194-HIJ B7C1 25-26 .czi - ScanRegion17.jpg,Microtendipes pedellus,2194-HIJ B7C1 25-26 ,205.709976
2848,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2200-HIJ B7C1 25-26 .czi - ScanRegion20.jpg,Microtendipes pedellus,2200-HIJ B7C1 25-26 ,110.087273
2849,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2201-HIJ B7C1 25-26 .czi - ScanRegion20.jpg,Microtendipes pedellus,2201-HIJ B7C1 25-26 ,98.658768
2851,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2209-HIJ B7C1 25-26 .czi - ScanRegion3.jpg,Microtendipes pedellus,2209-HIJ B7C1 25-26 ,194.311752
2852,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2210-HIJ B7C1 25-26 .czi - ScanRegion3.jpg,Microtendipes pedellus,2210-HIJ B7C1 25-26 ,121.625603
2854,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2214-HIJ B7C1 25-26 .czi - ScanRegion5.jpg,Microtendipes pedellus,2214-HIJ B7C1 25-26 ,76.066185
2855,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2216-HIJ B7C1 25-26 .czi - ScanRegion7.jpg,Microtendipes pedellus,2216-HIJ B7C1 25-26 ,72.54834
2856,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2219-HIJ B7C1 25-26 .czi - ScanRegion8.jpg,Microtendipes pedellus,2219-HIJ B7C1 25-26 ,142.754242
2857,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2225-HIJ B7C1 28-29.czi - ScanRegion0.jpg,Microtendipes pedellus,2225-HIJ B7C1 28-29,98.23938
2858,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2226-HIJ B7C1 28-29.czi - ScanRegion10.jpg,Microtendipes pedellus,2226-HIJ B7C1 28-29,242.873413
2859,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2227-HIJ B7C1 28-29.czi - ScanRegion11.jpg,Microtendipes pedellus,2227-HIJ B7C1 28-29,106.459427
2860,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2228-HIJ B7C1 28-29.czi - ScanRegion12.jpg,Microtendipes pedellus,2228-HIJ B7C1 28-29,188.57428
2861,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2230-HIJ B7C1 28-29.czi - ScanRegion13.jpg,Microtendipes pedellus,2230-HIJ B7C1 28-29,51.631813
2862,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2247-HIJ B7C1 28-29.czi - ScanRegion5.jpg,Microtendipes pedellus,2247-HIJ B7C1 28-29,272.937531
2863,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2248-HIJ B7C1 28-29.czi - ScanRegion6.jpg,Microtendipes pedellus,2248-HIJ B7C1 28-29,114.41082
2864,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2250-HIJ B7C1 28-29.czi - ScanRegion6.jpg,Microtendipes pedellus,2250-HIJ B7C1 28-29,165.464188
2865,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2253-HIJ B7C1 28-29_1.czi - ScanRegion12.jpg,Microtendipes pedellus,2253-HIJ B7C1 28-29,85.249878
2866,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2254-HIJ B7C1 28-29_1.czi - ScanRegion12.jpg,Microtendipes pedellus,2254-HIJ B7C1 28-29,153.759995
2868,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2261-HIJ B7C1 28-30,Microtendipes pedellus,2261-HIJ B7C1 28-30,77.928856
2870,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2264-HIJ B7C1 28-30,Microtendipes pedellus,2264-HIJ B7C1 28-30,78.234291
2872,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2271-HIJ B7C1 28-30,Microtendipes pedellus,2271-HIJ B7C1 28-30,182.67099
2873,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2280-HIJ B7C1 28-30,Microtendipes pedellus,2280-HIJ B7C1 28-30,223.106003
2874,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2282-HIJ B7C1 28-30,Microtendipes pedellus,2282-HIJ B7C1 28-30,62.950169
2875,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2284-HIJ B7C1 28-30,Microtendipes pedellus,2284-HIJ B7C1 28-30,185.717468
2876,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2285-HIJ B7C1 28-30,Microtendipes pedellus,2285-HIJ B7C1 28-30,184.158386
2877,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2286-HIJ B7C1 28-30,Microtendipes pedellus,2286-HIJ B7C1 28-30,153.973068
2878,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2290-HIJ B7C1 28-30,Microtendipes pedellus,2290-HIJ B7C1 28-30,29.310455
2879,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2292-HIJ B7C1 28-30,Microtendipes pedellus,2292-HIJ B7C1 28-30,194.506332
2881,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2297-HIJ B7C1 28-30,Microtendipes pedellus,2297-HIJ B7C1 28-30,189.653946
2882,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2298-HIJ B7C1 28-30,Microtendipes pedellus,2298-HIJ B7C1 28-30,79.86618
2884,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2303-HIJ B7C1 29-30,Microtendipes pedellus,2303-HIJ B7C1 29-30,56.633183
2885,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2305-HIJ B7C1 29-30,Microtendipes pedellus,2305-HIJ B7C1 29-30,67.436005
2886,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2306-HIJ B7C1 29-30,Microtendipes pedellus,2306-HIJ B7C1 29-30,232.981964
2887,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2316-HIJ B7C1 29-30,Microtendipes pedellus,2316-HIJ B7C1 29-30,85.206322
2888,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2317-HIJ B7C1 29-30,Microtendipes pedellus,2317-HIJ B7C1 29-30,205.568817
2889,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2319-HIJ B7C1 29-30,Microtendipes pedellus,2319-HIJ B7C1 29-30,82.648407
2890,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2320-HIJ B7C1 29-30,Microtendipes pedellus,2320-HIJ B7C1 29-30,197.110916
2891,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2321-HIJ B7C1 29-30,Microtendipes pedellus,2321-HIJ B7C1 29-30,52.225716
2892,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2326-HIJ B7C1 29-30.czi - ScanRegion13.jpg,Microtendipes pedellus,2326-HIJ B7C1 29-30,80.549644
2893,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2328-HIJ B7C1 29-30.czi - ScanRegion15.jpg,Microtendipes pedellus,2328-HIJ B7C1 29-30,218.135986
2894,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2331-HIJ B7C1 29-30.czi - ScanRegion15.jpg,Microtendipes pedellus,2331-HIJ B7C1 29-30,126.821442
2896,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2335-HIJ B7C1 29-30.czi - ScanRegion15.jpg,Microtendipes pedellus,2335-HIJ B7C1 29-30,104.378746
2897,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2338-HIJ B7C1 29-30.czi - ScanRegion18.jpg,Microtendipes pedellus,2338-HIJ B7C1 29-30,158.728165
2898,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2339-HIJ B7C1 29-30.czi - ScanRegion19.jpg,Microtendipes pedellus,2339-HIJ B7C1 29-30,77.122192
2899,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2341-HIJ B7C1 29-30.czi - ScanRegion1.jpg,Microtendipes pedellus,2341-HIJ B7C1 29-30,61.37849
2900,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2344-HIJ B7C1 29-30.czi - ScanRegion3.jpg,Microtendipes pedellus,2344-HIJ B7C1 29-30,214.126495
2901,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2345-HIJ B7C1 29-30.czi - ScanRegion4.jpg,Microtendipes pedellus,2345-HIJ B7C1 29-30,100.94014
2902,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2354-HIJ B7C1 29-30_1.czi - ScanRegion0.jpg,Microtendipes pedellus,2354-HIJ B7C1 29-30,217.127151
2903,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2359-HIJ B7C1 29-30_1.czi - ScanRegion14.jpg,Microtendipes pedellus,2359-HIJ B7C1 29-30,87.863449
2904,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2368-HIJ B7C1 30-31,Microtendipes pedellus,2368-HIJ B7C1 30-31,43.460991
